############################################################
#          Grid for Magnetic Declination
############################################################
#   7 Fields:
#     (1) Date in decimal years
#     (2) Latitude in decimal Degrees
#     (3) Longitude in decimal Degrees
#     (4) Elevation in km Mean Sea Level
#     (5) Declination in Degree
#     (6) Declination_sv in Degree
#     (7) Declination_uncertainty in Degree
#
#   Magnetic Model: WMM-2020 (calculator version 0.5.1.11) 
############################################################
2023.70411,17.00000,24.00000,0.00000,3.47551,0.08382,0.30426
2023.70411,17.00000,25.00000,0.00000,3.56791,0.08114,0.30420
2023.70411,17.00000,26.00000,0.00000,3.64740,0.07820,0.30414
2023.70411,17.00000,27.00000,0.00000,3.71300,0.07503,0.30409
2023.70411,17.00000,28.00000,0.00000,3.76386,0.07163,0.30404
2023.70411,17.00000,29.00000,0.00000,3.79924,0.06804,0.30399
2023.70411,17.00000,30.00000,0.00000,3.81861,0.06431,0.30394
2023.70411,17.00000,31.00000,0.00000,3.82157,0.06046,0.30388
2023.70411,17.00000,32.00000,0.00000,3.80798,0.05655,0.30383
2023.70411,17.00000,33.00000,0.00000,3.77785,0.05262,0.30378
2023.70411,17.00000,34.00000,0.00000,3.73144,0.04874,0.30372
2023.70411,17.00000,35.00000,0.00000,3.66921,0.04494,0.30366
2023.70411,16.00000,15.00000,0.00000,2.16354,0.09845,0.30494
2023.70411,16.00000,16.00000,0.00000,2.32508,0.09752,0.30483
2023.70411,16.00000,17.00000,0.00000,2.48325,0.09650,0.30472
2023.70411,16.00000,18.00000,0.00000,2.63719,0.09535,0.30462
2023.70411,16.00000,19.00000,0.00000,2.78591,0.09403,0.30453
2023.70411,16.00000,20.00000,0.00000,2.92830,0.09251,0.30444
2023.70411,16.00000,21.00000,0.00000,3.06323,0.09076,0.30435
2023.70411,16.00000,22.00000,0.00000,3.18947,0.08877,0.30427
2023.70411,16.00000,23.00000,0.00000,3.30580,0.08651,0.30420
2023.70411,16.00000,24.00000,0.00000,3.41102,0.08398,0.30412
2023.70411,16.00000,25.00000,0.00000,3.50394,0.08118,0.30406
2023.70411,16.00000,26.00000,0.00000,3.58349,0.07812,0.30399
2023.70411,16.00000,27.00000,0.00000,3.64865,0.07480,0.30393
2023.70411,16.00000,28.00000,0.00000,3.69856,0.07127,0.30386
2023.70411,16.00000,29.00000,0.00000,3.73251,0.06754,0.30380
2023.70411,16.00000,30.00000,0.00000,3.74995,0.06365,0.30374
2023.70411,16.00000,31.00000,0.00000,3.75053,0.05965,0.30368
2023.70411,16.00000,32.00000,0.00000,3.73411,0.05560,0.30362
2023.70411,16.00000,33.00000,0.00000,3.70075,0.05153,0.30355
2023.70411,16.00000,34.00000,0.00000,3.65073,0.04751,0.30348
2023.70411,16.00000,35.00000,0.00000,3.58456,0.04359,0.30341
